elements,formula,Predicted_Tc
Sn-Zn-Ag,Sn0.639Zn0.291Ag0.070,3.900434167
In-Sb-Cu,In0.885Sb0.067Cu0.048,3.900346759
Sn-Ag-Cu,Sn0.413Ag0.230Cu0.357,3.899126667
Sn-Sb,Sn0.892Sb0.108,3.897807222
Sn-Sb,Sn0.892Sb0.108,3.897807222
In-Zn-Ag,In0.617Zn0.222Ag0.161,3.897124722
In-Ag,In0.764Ag0.236,3.895990833
Sn-Sb,Sn0.864Sb0.136,3.895538333
Bi-Zn-Ag,Bi0.602Zn0.365Ag0.033,3.894609722
In-Zn,In0.767Zn0.233,3.889938852
Sn-Ag-Sb,Sn0.687Ag0.058Sb0.255,3.889053056
Ga-Ag-Sb,Ga0.415Ag0.551Sb0.034,3.888693333
In-Ag-Sb,In0.323Ag0.020Sb0.657,3.888582222
Bi-Ag-Sb,Bi0.595Ag0.016Sb0.389,3.888175
Sn-Sb,Sn0.671Sb0.329,3.878871389
In-Zn-Ag,In0.688Zn0.092Ag0.220,3.8719475
In-Sb-Cu,In0.570Sb0.246Cu0.184,3.871713333
In-Zn-Sb,In0.437Zn0.196Sb0.367,3.868664056
Ga-Ag-Sb,Ga0.474Ag0.372Sb0.154,3.861049274
Ga-Ag-Sb,Ga0.249Ag0.531Sb0.220,3.860062222
Ga-Cu,Ga0.784Cu0.216,3.851351816
Sn-Zn-Sb,Sn0.648Zn0.311Sb0.041,3.849516833
In-Ag-Sb,In0.499Ag0.029Sb0.472,3.841720556
Sn-Zn,Sn0.606Zn0.394,3.840521556
In-Ag-Sb,In0.477Ag0.112Sb0.411,3.840377222
Ga-Ag-Cu,Ga0.639Ag0.355Cu0.006,3.837893226
In-Zn,In0.793Zn0.207,3.836331
Sn-Zn,Sn0.608Zn0.392,3.833181556
In-Cu,In0.732Cu0.268,3.831044444
Sn-Zn,Sn0.622Zn0.378,3.830882389
In-Cu,In0.736Cu0.264,3.830336111
In-Zn-Sb,In0.183Zn0.090Sb0.727,3.828211111
In-Cu,In0.718Cu0.282,3.827743056
In-Zn,In0.835Zn0.165,3.82658713
In-Cu,In0.702Cu0.298,3.825106389
In-Zn-Cu,In0.486Zn0.270Cu0.244,3.823426
Bi-Ag-Cu,Bi0.626Ag0.322Cu0.052,3.8198975
Sn-Zn,Sn0.930Zn0.070,3.819643954
In-Sb-Cu,In0.203Sb0.782Cu0.015,3.811886944
In-Zn-Cu,In0.500Zn0.265Cu0.235,3.810374056
In-Zn-Sb,In0.675Zn0.246Sb0.079,3.810148463
In-Zn,In0.704Zn0.296,3.80944237
In-Ag,In0.738Ag0.262,3.806683611
Sn-Zn,Sn0.926Zn0.074,3.804564608
Sn-Ag-Sb,Sn0.773Ag0.112Sb0.115,3.797521944
Ga-Ag-Sb,Ga0.405Ag0.328Sb0.267,3.796765278
In-Cu,In0.695Cu0.305,3.7959425
In-Zn-Cu,In0.612Zn0.267Cu0.121,3.791907278
In-Zn,In0.829Zn0.171,3.791254074
Sn-Zn-Ag,Sn0.705Zn0.215Ag0.080,3.791133333
Ga-Ag-Sb,Ga0.527Ag0.248Sb0.225,3.789281667
Sn-Zn-Sb,Sn0.561Zn0.037Sb0.402,3.784550278
Sn-Ag,Sn0.881Ag0.119,3.784414216
In-Zn-Sb,In0.394Zn0.383Sb0.223,3.781063556
In-Zn,In0.826Zn0.174,3.780429259
In-Zn-Ag,In0.568Zn0.252Ag0.180,3.779910556
In-Zn-Ag,In0.602Zn0.204Ag0.194,3.779665833
Ga-Cu,Ga0.774Cu0.226,3.778357671
Sn-Zn,Sn0.587Zn0.413,3.773535444
Ga-Ag-Sb,Ga0.291Ag0.536Sb0.173,3.772651667
Sn-Zn,Sn0.583Zn0.417,3.771976833
Ga-Cu,Ga0.772Cu0.228,3.76861406
In-Cu,In0.690Cu0.310,3.766764722
Sn-Zn,Sn0.907Zn0.093,3.761587778
In-Ag-Sb,In0.513Ag0.179Sb0.308,3.755456667
Sn-Ag,Sn0.908Ag0.092,3.75323134
Sn-Ag,Sn0.926Ag0.074,3.750880686
Sn-Zn-Sb,Sn0.481Zn0.196Sb0.323,3.743506556
In-Zn-Cu,In0.422Zn0.259Cu0.319,3.741359611
In-Cu,In0.775Cu0.225,3.741138333
Sn-Ag,Sn0.973Ag0.027,3.739836895
Sn-Zn,Sn0.565Zn0.435,3.737341
In-Ag,In0.957Ag0.043,3.7365175
Bi-Sb-Cu,Bi0.209Sb0.729Cu0.062,3.731353889
Sn-Ag,Sn0.871Ag0.129,3.729064314
In-Sb-Cu,In0.681Cu0.319,3.726428056
In-Sb-Cu,In0.467Sb0.275Cu0.258,3.726406667
Sn-Ag,Sn0.852Ag0.148,3.723233203
Sn-Ag,Sn0.862Ag0.138,3.721687925
In-Cu,In0.785Cu0.215,3.720702222
Sn-Ag-Sb,Sn0.609Ag0.280Sb0.111,3.718584167
In-Cu,In0.828Cu0.172,3.712848333
Ga-Cu,Ga0.754Cu0.246,3.709759658
In-Sb-Cu,In0.441Sb0.507Cu0.052,3.707909722
In-Zn-Cu,In0.390Zn0.353Cu0.257,3.702498778
Sn-Zn,Sn0.784Zn0.216,3.702339056
Sn-Zn-Sb,Sn0.512Zn0.090Sb0.398,3.698257778
In-Sb-Cu,In0.454Sb0.271Cu0.275,3.697291944
In-Sb-Cu,In0.467Sb0.245Cu0.288,3.695733611
Bi-Zn-Cu,Bi0.536Zn0.234Cu0.230,3.693619722
Sn-Ag,Sn0.815Ag0.185,3.692206454
Ga-Ag-Sb,Ga0.390Ag0.395Sb0.215,3.689397222
Bi-Zn-Sb,Bi0.593Zn0.347Sb0.060,3.688760833
In-Zn-Cu,In0.409Zn0.338Cu0.253,3.687640167
Ga-Cu,Ga0.762Cu0.238,3.686930278
Sn-Ag-Sb,Sn0.575Ag0.015Sb0.410,3.686882778
Ga-Ag-Sb,Ga0.551Ag0.220Sb0.229,3.685519167
Sn-Ag,Sn0.806Ag0.194,3.680041732
In-Sb-Cu,In0.505Sb0.207Cu0.288,3.675801389
Sn-Zn-Ag,Sn0.541Zn0.256Ag0.203,3.675592222
In-Zn-Cu,In0.403Zn0.345Cu0.252,3.673071
In-Ag-Sb,In0.439Ag0.131Sb0.430,3.673021667
In-Ag-Sb,In0.397Ag0.080Sb0.523,3.6698875
Sn-Zn-Sb,Sn0.503Zn0.079Sb0.418,3.668446944
In-Zn-Cu,In0.548Zn0.051Cu0.401,3.6667475
Ga-Ag-Cu,Ga0.252Ag0.533Cu0.215,3.662644957
Sn-Zn-Sb,Sn0.501Zn0.089Sb0.410,3.656875833
In-Zn-Cu,In0.316Zn0.365Cu0.319,3.653109056
Sn-Zn-Ag,Sn0.564Zn0.376Ag0.060,3.641515278
In-Zn-Cu,In0.310Zn0.342Cu0.348,3.632249611
Ga-Ag-Sb,Ga0.384Ag0.377Sb0.239,3.631175556
Bi-Zn-Sb,Bi0.372Zn0.074Sb0.554,3.630613889
Ga-Ag-Cu,Ga0.496Ag0.468Cu0.036,3.620631368
Bi-Ag-Cu,Bi0.584Ag0.331Cu0.085,3.613351944
Bi-Zn-Sb,Bi0.589Zn0.328Sb0.083,3.610831389
Bi-Zn-Sb,Bi0.235Zn0.084Sb0.681,3.598285
Bi-Sb-Cu,Bi0.577Sb0.393Cu0.030,3.596511667
Sn-Ag,Sn0.717Ag0.283,3.570335539
Sn-Zn-Ag,Sn0.560Zn0.162Ag0.278,3.570206389
Bi-Sb-Cu,Bi0.343Sb0.627Cu0.030,3.560216111
Bi-Zn-Sb,Bi0.443Zn0.267Sb0.290,3.556487222
Sn-Zn-Ag,Sn0.548Zn0.204Ag0.248,3.553955833
Bi-Zn-Sb,Bi0.139Zn0.074Sb0.787,3.550596389
Bi-Sb-Cu,Bi0.284Sb0.711Cu0.005,3.537409444
In-Ag-Cu,In0.535Ag0.202Cu0.263,3.532461389
Bi-Ag-Sb,Bi0.554Ag0.080Sb0.366,3.522845556
In-Zn-Ag,In0.507Zn0.485Ag0.008,3.516163056
In-Zn-Ag,In0.520Zn0.248Ag0.232,3.509172222
Ga-Ag-Cu,Ga0.701Ag0.068Cu0.231,3.500394829
In,In1.000,3.487444444
Ga-Ag-Cu,Ga0.442Ag0.463Cu0.095,3.486923953
Ga-Ag-Cu,Ga0.461Ag0.298Cu0.241,3.486848056
Bi-Ag-Sb,Bi0.537Ag0.111Sb0.352,3.484938333
Ga-Ag-Cu,Ga0.448Ag0.392Cu0.160,3.465255598
Sn-Zn-Ag,Sn0.526Zn0.222Ag0.252,3.46294
Bi-Zn-Cu,Bi0.359Zn0.382Cu0.259,3.453418889
Zn-Sb-Cu,Zn0.372Sb0.563Cu0.065,3.449443111
In-Ag-Cu,In0.497Ag0.106Cu0.397,3.4481025
Bi-Zn-Cu,Bi0.399Zn0.287Cu0.314,3.447489444
Bi-Zn-Cu,Bi0.479Zn0.134Cu0.387,3.446662778
Sn-Zn-Ag,Sn0.507Zn0.293Ag0.200,3.446443056
In-Ag-Cu,In0.550Ag0.048Cu0.402,3.446145833
Bi-Zn-Cu,Bi0.473Zn0.100Cu0.427,3.440890278
In-Ag-Cu,In0.467Ag0.126Cu0.407,3.439685833
Bi-Zn-Cu,Bi0.535Zn0.337Cu0.128,3.438942222
In-Zn-Ag,In0.496Zn0.316Ag0.188,3.437336111
Sn-Ag-Sb,Sn0.496Ag0.017Sb0.487,3.435911667
Zn-Sb,Zn0.188Sb0.812,3.431157944
In-Ag-Cu,In0.507Ag0.038Cu0.455,3.420014722
Sn-Zn-Ag,Sn0.613Zn0.035Ag0.352,3.415019902
Zn-Sb,Zn0.228Sb0.772,3.414948944
Ga-Cu,Ga0.720Cu0.280,3.412943419
In-Ag-Cu,In0.497Ag0.078Cu0.425,3.411249444
Sn-Ag-Sb,Sn0.505Ag0.046Sb0.449,3.410849722
Ga-Ag-Cu,Ga0.369Ag0.478Cu0.153,3.410844509
Zn-Sb,Zn0.247Sb0.753,3.409142278
Zn-Sb,Zn0.227Sb0.773,3.406440611
Ga-Ag-Cu,Ga0.411Ag0.438Cu0.151,3.390627137
Ga-Ag-Cu,Ga0.367Ag0.474Cu0.159,3.383750897
Sn-Ag-Sb,Sn0.470Ag0.181Sb0.349,3.363268611
Bi-Sb-Cu,Bi0.229Sb0.694Cu0.077,3.355401111
Zn-Sb,Zn0.171Sb0.829,3.341321278
In-Ag-Cu,In0.418Ag0.138Cu0.444,3.317288056
Bi-Ag-Cu,Bi0.542Ag0.307Cu0.151,3.298040556
Zn-Ag-Sb,Zn0.112Ag0.077Sb0.811,3.291348056
Zn-Sb,Zn0.343Sb0.657,3.284523944
Zn-Sb,Zn0.345Sb0.655,3.282557278
Zn-Sb,Zn0.346Sb0.654,3.282557278
Bi-Sb-Cu,Bi0.378Sb0.496Cu0.126,3.264265556
Bi-Sb-Cu,Bi0.516Sb0.393Cu0.091,3.261561111
Zn-Sb,Zn0.313Sb0.687,3.255737833
Bi-Sb-Cu,Bi0.269Sb0.591Cu0.140,3.246598889
Zn-Sb,Zn0.154Sb0.846,3.246147944
Ga-Sb-Cu,Ga0.657Sb0.032Cu0.311,3.24524688
Bi-Sb-Cu,Bi0.372Sb0.487Cu0.141,3.243763611
Sn-Ag-Sb,Sn0.444Ag0.082Sb0.474,3.241383611
Sn-Zn-Ag,Sn0.408Zn0.519Ag0.073,3.2293275
Bi-Ag-Cu,Bi0.405Ag0.275Cu0.320,3.225429167
Ga-Sb-Cu,Ga0.542Sb0.180Cu0.278,3.204543803
Bi-Ag-Cu,Bi0.428Ag0.324Cu0.248,3.202179167
Zn-Sb-Cu,Zn0.053Sb0.683Cu0.264,3.197750278
Zn-Sb-Cu,Zn0.459Sb0.477Cu0.064,3.185268667
Zn-Ag-Sb,Zn0.340Ag0.044Sb0.616,3.181830833
Bi-Ag-Cu,Bi0.473Ag0.166Cu0.361,3.178343611
Ga-Sb-Cu,Ga0.533Sb0.231Cu0.236,3.174651389
Bi-Zn-Ag,Bi0.435Zn0.389Ag0.176,3.158237842
Zn-Sb-Cu,Zn0.085Sb0.629Cu0.286,3.157618889
Sn-Ag-Sb,Sn0.125Ag0.139Sb0.736,3.146495278
Ag-Sb-Cu,Ag0.012Sb0.799Cu0.189,3.134061111
Sn-Ag-Sb,Sn0.372Ag0.116Sb0.512,3.132359167
Ga-Cu,Ga0.664Cu0.336,3.129224658
Ga-Cu,Ga0.662Cu0.338,3.120607991
Zn-Sb-Cu,Zn0.376Sb0.370Cu0.254,3.102407389
Zn-Sb-Cu,Zn0.333Sb0.585Cu0.082,3.098575333
Bi-Zn-Ag,Bi0.418Zn0.372Ag0.210,3.08958312
Ag-Sb-Cu,Ag0.118Sb0.799Cu0.083,3.086958056
Sb-Cu,Sb0.772Cu0.228,3.0858225
Sb-Cu,Sb0.836Cu0.164,3.085034444
Zn-Sb-Cu,Zn0.418Sb0.545Cu0.037,3.084870056
Zn-Sb-Cu,Zn0.416Sb0.547Cu0.037,3.084870056
Sb-Cu,Sb0.757Cu0.243,3.082020833
Zn-Sb-Cu,Zn0.251Sb0.528Cu0.221,3.079849889
Zn-Ag-Sb,Zn0.179Ag0.151Sb0.670,3.079684722
Zn-Sb-Cu,Zn0.315Sb0.572Cu0.113,3.060642556
Ga-Sb-Cu,Ga0.162Sb0.635Cu0.203,3.052203056
Bi-Zn-Ag,Bi0.430Zn0.467Ag0.103,3.045050897
Sb-Cu,Sb0.869Cu0.131,3.019480556
Sb-Cu,Sb0.733Cu0.267,3.007070833
Sb-Cu,Sb0.940Cu0.060,3.005931389
Ga-Sb-Cu,Ga0.595Sb0.292Cu0.113,3.005222222
Bi-Zn-Ag,Bi0.469Zn0.298Ag0.233,2.984228056
Ga-Sb-Cu,Ga0.460Sb0.223Cu0.317,2.981486944
Ag-Sb,Ag0.136Sb0.864,2.954275278
Ga-Sb-Cu,Ga0.440Sb0.248Cu0.312,2.950810556
Sb-Cu,Sb0.901Cu0.099,2.938989444
Bi-Zn-Ag,Bi0.501Zn0.167Ag0.332,2.92274
Sb-Cu,Sb0.703Cu0.297,2.919321111
Sb-Cu,Sb0.699Cu0.301,2.913415556
Sb-Cu,Sb0.699Cu0.301,2.913415556
Bi-Zn-Ag,Bi0.365Zn0.414Ag0.221,2.900511175
Ag-Sb-Cu,Ag0.136Sb0.652Cu0.212,2.888803611
Ag-Sb,Ag0.172Sb0.828,2.869136389
Ga-Sb-Cu,Ga0.029Sb0.663Cu0.308,2.854759722
Ag-Sb,Ag0.176Sb0.824,2.854339167
Ag-Sb,Ag0.181Sb0.819,2.834349722
Ag-Sb,Ag0.209Sb0.791,2.813279167
Ag-Sb,Ag0.198Sb0.802,2.790711389
Ag-Sb-Cu,Ag0.266Sb0.652Cu0.082,2.739341667
Ag-Sb-Cu,Ag0.047Sb0.600Cu0.353,2.7115825
Ag-Sb-Cu,Ag0.198Sb0.610Cu0.192,2.687317222
Zn-Ag-Sb,Zn0.321Ag0.156Sb0.523,2.679466389
Zn-Ag-Sb,Zn0.490Ag0.126Sb0.384,2.660586667
Zn-Ag-Cu,Zn0.385Ag0.154Cu0.461,2.659683056
Zn-Ag-Sb,Zn0.466Ag0.120Sb0.414,2.653924444
Ag-Sb,Ag0.079Sb0.921,2.639776944
Zn-Ag-Sb,Zn0.155Ag0.272Sb0.573,2.625985833
Ag-Sb,Ag0.077Sb0.923,2.622815833
Ag-Sb,Ag0.279Sb0.721,2.610578611
Ag-Sb,Ag0.076Sb0.924,2.610568611
Zn-Ag-Sb,Zn0.430Ag0.230Sb0.340,2.610268333
Zn-Ag-Cu,Zn0.360Ag0.192Cu0.448,2.5720275
Zn-Cu,Zn0.535Cu0.465,2.571543222
Zn-Ag-Sb,Zn0.558Ag0.113Sb0.329,2.563836111
Zn-Ag-Cu,Zn0.500Ag0.138Cu0.362,2.560844444
Zn-Ag-Cu,Zn0.364Ag0.215Cu0.421,2.555081111
Zn-Ag-Cu,Zn0.531Ag0.143Cu0.326,2.553691944
Zn-Cu,Zn0.530Cu0.470,2.549280444
Zn-Ag-Cu,Zn0.354Ag0.210Cu0.436,2.547454444
Zn-Cu,Zn0.557Cu0.443,2.537542278
Zn-Ag-Cu,Zn0.410Ag0.223Cu0.367,2.533985278
Zn-Ag-Cu,Zn0.371Ag0.278Cu0.351,2.532740556
Zn-Ag-Cu,Zn0.291Ag0.251Cu0.458,2.525180556
Zn-Ag-Cu,Zn0.440Ag0.052Cu0.508,2.519931944
Zn-Ag-Sb,Zn0.487Ag0.179Sb0.334,2.515664444
Zn-Cu,Zn0.513Cu0.487,2.483230167
Zn-Cu,Zn0.569Cu0.431,2.454598111
Ag-Sb-Cu,Ag0.247Sb0.503Cu0.250,2.428491944
Zn-Cu,Zn0.593Cu0.407,2.412707833
Ag-Sb-Cu,Ag0.219Sb0.489Cu0.292,2.408464167
Ag-Sb-Cu,Ag0.200Sb0.482Cu0.318,2.369138056
Zn-Cu,Zn0.474Cu0.526,2.368115556
Ag-Sb-Cu,Ag0.251Sb0.461Cu0.288,2.349601389
Zn-Cu,Zn0.462Cu0.538,2.283840833
Zn-Cu,Zn0.458Cu0.542,2.269448611
Zn-Cu,Zn0.658Cu0.342,2.247796778
Sb,Sb1.000,2.132379167
Ag-Cu,Ag0.498Cu0.502,1.473716944
Ag-Cu,Ag0.492Cu0.508,1.471869722
Ag-Cu,Ag0.485Cu0.515,1.459124722
Ag-Cu,Ag0.471Cu0.529,1.437007222
Ag-Cu,Ag0.521Cu0.479,1.431091389
Ag-Cu,Ag0.463Cu0.537,1.416365556
Ag-Cu,Ag0.533Cu0.467,1.4096925
Ag-Cu,Ag0.544Cu0.456,1.406281944
Ag-Cu,Ag0.456Cu0.544,1.379112778
Ag-Cu,Ag0.562Cu0.438,1.333418056
Zn-Ag,Zn0.667Ag0.333,1.081987073
Zn-Ag,Zn0.776Ag0.224,1.069434509
Zn-Ag,Zn0.706Ag0.294,1.06291562
Zn-Ag,Zn0.758Ag0.242,1.055421175
Zn-Ag,Zn0.734Ag0.266,1.036697564
Zn-Ag,Zn0.827Ag0.173,1.035141175
Zn-Ag,Zn0.735Ag0.265,1.031267564
Zn-Ag,Zn0.739Ag0.261,1.028327564
Zn-Ag,Zn0.741Ag0.259,1.025420897
Zn-Ag,Zn0.590Ag0.410,1.025326389
Zn,Zn1.000,0.8508
Ag,Ag1.000,0.485812917
Cu,Cu1.000,0.432856944
