formula,Predicted_Tc
Ga0.338In0.287Sn0.375,6.162845277777786
Ga0.679Sn0.321,5.006458333333339
Ga0.369In0.626Sn0.005,4.858697361111118
Ga0.269In0.316Sn0.415,6.323900000000009
Ga0.492In0.308Sn0.200,6.078141944444453
Ga0.539In0.416Sn0.045,4.907138333333341
Ga0.342In0.421Sn0.237,6.423008055555561
Ga0.396In0.303Sn0.301,6.296853333333343
Ga0.425In0.245Sn0.330,5.9999841666666756
Ga0.257In0.313Sn0.430,6.388120555555564
Ga0.183In0.582Sn0.235,6.54476666666667
Ga0.358In0.361Sn0.281,6.452538055555564
Ga0.432In0.501Sn0.067,5.522204166666672
Ga0.628In0.300Sn0.072,5.045379722222231
Ga0.422In0.345Sn0.233,6.279037222222231
Ga0.221In0.259Sn0.520,6.220868333333343
Ga0.060In0.609Sn0.331,6.663561388888894
Ga0.499In0.453Sn0.048,4.956133611111119
Ga0.317In0.378Sn0.305,6.414840277777786
Ga0.423In0.295Sn0.282,6.2495972222222305
Ga0.247In0.391Sn0.362,6.553312500000007
Ga0.168In0.441Sn0.391,6.673162222222227
Ga0.159In0.612Sn0.229,6.450540555555559
Ga0.142In0.185Sn0.673,5.463291944444461
Ga0.308In0.494Sn0.198,6.529121388888894
Ga0.239In0.300Sn0.461,6.405378888888896
Ga0.320In0.357Sn0.323,6.341330277777788
Ga0.164In0.347Sn0.489,6.473459166666675
Ga0.361In0.417Sn0.222,6.47559083333334
Ga0.366In0.243Sn0.391,6.057646388888897
Ga0.258In0.406Sn0.336,6.634088611111118
Ga0.230In0.071Sn0.699,5.280707777777777
Ga0.530In0.289Sn0.181,5.847698888888897
Ga0.006In0.087Sn0.907,3.8170316666666677
Ga0.463In0.268Sn0.269,6.030960555555565
Ga0.343In0.327Sn0.330,6.219991944444453
Ga0.136In0.094Sn0.770,4.778789166666668
Ga0.014In0.929Sn0.057,4.316550138888889
Ga0.001In0.928Sn0.071,4.409549305555559
Ga0.423In0.224Sn0.353,5.895761944444453
Ga0.335In0.265Sn0.400,6.1485425000000085
Ga0.503In0.479Sn0.018,4.725741666666675
Ga0.405In0.402Sn0.193,6.298556944444452
Ga0.078In0.748Sn0.174,5.81070722222222
Ga0.587In0.073Sn0.340,5.115545277777781
Ga0.160In0.617Sn0.223,6.421221111111114
Ga0.421In0.434Sn0.145,6.180182222222228
Ga0.126In0.371Sn0.503,6.316613333333338
Ga0.338In0.245Sn0.417,6.055149166666675
Ga0.760In0.106Sn0.134,5.754012500000012
Ga0.348In0.390Sn0.262,6.4906538888888985
Ga0.103In0.391Sn0.506,6.297338333333338
Ga0.898In0.074Sn0.028,5.276143333333357
Ga0.434In0.513Sn0.053,5.252250277777785
Ga0.080In0.450Sn0.470,6.397798611111114
Ga0.118In0.256Sn0.626,5.691292222222235
Ga0.294In0.403Sn0.303,6.488156388888896
Ga0.282In0.402Sn0.316,6.500741944444451
Ga0.403In0.370Sn0.227,6.308388055555563
Ga0.161In0.397Sn0.442,6.640979444444451
Ga0.425In0.448Sn0.127,5.973574722222227
Ga0.412In0.448Sn0.140,6.119196111111116
Ga0.436In0.226Sn0.338,5.910619166666674
Ga0.310In0.378Sn0.312,6.424484166666676
Ga0.071In0.675Sn0.254,6.351881111111115
In0.679Sn0.321,6.659576388888894
Ga0.334In0.353Sn0.313,6.393882777777789
Ga0.066In0.269Sn0.665,5.429377777777791
Ga0.215In0.305Sn0.480,6.3997416666666735
Ga0.341In0.245Sn0.414,6.050315833333341
Ga0.363In0.428Sn0.209,6.450710833333339
Ga0.442In0.433Sn0.125,5.930485833333338
Ga0.286In0.197Sn0.517,5.928858333333342
Ga0.319In0.340Sn0.341,6.170144166666675
Ga0.426In0.312Sn0.262,6.231251388888899
Ga0.360In0.383Sn0.257,6.431843055555564
Ga0.376In0.590Sn0.034,5.14640347222223
Ga0.008In0.673Sn0.319,6.659287500000005
Ga0.166In0.344Sn0.490,6.475842500000008
Ga0.325In0.525Sn0.150,6.334969166666671
Ga0.336In0.365Sn0.299,6.422205277777786
Ga0.252In0.402Sn0.346,6.602027500000006
Ga0.340In0.287Sn0.373,6.161011944444453
Ga0.576In0.380Sn0.044,4.797990416666675
Ga0.330In0.300Sn0.370,6.183039166666676
Ga0.307In0.277Sn0.416,6.206000277777786
Ga0.245In0.263Sn0.492,6.237383611111119
Ga0.367In0.329Sn0.304,6.3091372222222315
Ga0.334In0.034Sn0.632,5.184237500000003
Ga0.149In0.047Sn0.804,4.699155555555551
Ga0.363In0.174Sn0.463,5.799711666666676
Ga0.198In0.655Sn0.147,6.173463888888893
Ga0.130In0.370Sn0.500,6.304847222222228
Ga0.512In0.284Sn0.204,6.01680861111112
Ga0.382In0.120Sn0.498,5.5314044444444495
Ga0.128In0.749Sn0.123,5.4685780555555565
Ga0.531In0.344Sn0.125,5.720804166666672
Ga0.186In0.331Sn0.483,6.438863333333342
Ga0.348In0.344Sn0.308,6.374149444444454
Ga0.490In0.309Sn0.201,6.0797919444444535
Ga0.211In0.429Sn0.360,6.622325277777784
Ga0.166In0.641Sn0.193,6.310572222222225
Ga0.684In0.223Sn0.093,5.3432269444444564
Ga0.359In0.292Sn0.349,6.176536388888897
Ga0.460In0.454Sn0.086,5.393942222222227
Ga0.343In0.338Sn0.319,6.228385000000009
Ga0.498In0.258Sn0.244,5.873116666666678
Ga0.665In0.217Sn0.118,5.462396944444454
Ga0.108In0.134Sn0.758,4.70117000000001
Ga0.300In0.228Sn0.472,5.859961944444452
Ga0.435In0.119Sn0.446,5.484666388888896
Ga0.467In0.224Sn0.309,5.931533888888898
Ga0.510In0.214Sn0.276,5.842626944444453
Ga0.132In0.499Sn0.369,6.683551111111115
Ga0.314In0.063Sn0.623,5.29847
Ga0.601In0.290Sn0.109,5.432595277777784
Ga0.621In0.162Sn0.217,5.548751111111122
Ga0.271In0.650Sn0.079,5.55645166666667
Ga0.485In0.447Sn0.068,5.274744722222227
Ga0.538In0.428Sn0.034,4.804815277777786
Ga0.303In0.475Sn0.222,6.502246388888894
Ga0.258In0.454Sn0.288,6.677176388888895
Ga0.209In0.452Sn0.339,6.638093055555561
Ga0.215In0.326Sn0.459,6.413635555555564
Ga0.333In0.651Sn0.016,4.937369305555563
Ga0.504In0.328Sn0.168,5.845857500000008
Ga0.244In0.467Sn0.289,6.734895833333339
Ga0.134In0.399Sn0.467,6.466373888888895
Ga0.521In0.046Sn0.433,4.995543611111112
Ga0.379In0.261Sn0.360,6.0141486111111195
Ga0.518In0.032Sn0.450,4.992015000000004
Ga0.450In0.111Sn0.439,5.3893169444444515
Ga0.434In0.366Sn0.200,6.309610277777786
Ga0.366In0.346Sn0.288,6.394456666666676
Ga0.425In0.380Sn0.195,6.3326827777777845
Ga0.304In0.407Sn0.289,6.539619722222229
Ga0.568In0.404Sn0.028,4.618721944444451
Ga0.466In0.125Sn0.409,5.460784722222226
Ga0.088In0.619Sn0.293,6.551794444444449
Ga0.771In0.167Sn0.062,5.3820397222222365
Ga0.399In0.305Sn0.296,6.274608333333341
Ga0.483In0.274Sn0.243,6.0396575000000094
Ga0.453In0.162Sn0.385,5.6972466666666755
Ga0.245In0.028Sn0.727,5.123411388888891
Ga0.548In0.337Sn0.115,5.551359722222228
Ga0.085In0.496Sn0.419,6.7020975000000025
Ga0.343In0.064Sn0.593,5.402476666666665
Ga0.206In0.380Sn0.414,6.602435000000008
Ga0.301In0.303Sn0.396,6.165078055555565
Ga0.368In0.398Sn0.234,6.481785277777784
Ga0.316In0.614Sn0.070,5.536448055555561
Ga0.073In0.490Sn0.437,6.66757527777778
Ga0.559In0.316Sn0.125,5.597123611111116
Ga0.560In0.138Sn0.302,5.442728055555563
Ga0.268In0.611Sn0.121,6.069261388888894
Ga0.069In0.387Sn0.544,6.185157777777784
Ga0.310In0.252Sn0.438,6.033065277777788
Ga0.573In0.028Sn0.399,5.043320277777781
Ga0.482In0.275Sn0.243,6.050540833333342
Ga0.145In0.598Sn0.257,6.512829166666671
Ga0.301In0.388Sn0.311,6.43251472222223
Ga0.059In0.193Sn0.748,4.928770555555569
Ga0.669In0.057Sn0.274,5.223483333333342
Ga0.669In0.212Sn0.119,5.486726111111121
Ga0.027In0.422Sn0.551,6.341826388888892
Ga0.313In0.261Sn0.426,6.082261944444453
Ga0.231In0.465Sn0.304,6.767404166666672
Ga0.019In0.508Sn0.473,6.888413888888887
Ga0.353In0.221Sn0.426,5.982483055555563
Ga0.473In0.500Sn0.027,4.869326666666676
Ga0.258In0.321Sn0.421,6.407073888888897
Ga0.252In0.353Sn0.395,6.50056250000001
Ga0.334In0.020Sn0.646,5.195751388888891
Ga0.169In0.695Sn0.136,5.926373333333339
Ga0.448In0.456Sn0.096,5.63988555555556
Ga0.482In0.180Sn0.338,5.698442777777786
Ga0.447In0.292Sn0.261,6.139173611111121
Ga0.206In0.162Sn0.632,5.754753888888905
Ga0.353In0.341Sn0.306,6.336176111111121
Ga0.340In0.585Sn0.075,5.541454444444449
Ga0.504In0.483Sn0.013,4.7291575000000075
Ga0.397In0.238Sn0.365,6.0334141666666765
Ga0.532In0.179Sn0.289,5.656897500000009
Ga0.298In0.657Sn0.045,5.218994861111117
Ga0.441In0.165Sn0.394,5.697476666666676
Ga0.295In0.040Sn0.665,5.082935277777781
Ga0.409In0.490Sn0.101,5.783426666666672
Ga0.341In0.027Sn0.632,5.187098055555558
Ga0.478In0.184Sn0.338,5.705297222222231
Ga0.004In0.376Sn0.620,5.951513333333342
Ga0.213In0.247Sn0.540,6.239561388888898
Ga0.289In0.319Sn0.392,6.2035558333333425
Ga0.057In0.827Sn0.116,5.155431111111116
Ga0.418In0.092Sn0.490,5.366975833333337
Ga0.367In0.270Sn0.363,6.101541388888897
Ga0.577In0.092Sn0.331,5.147818888888894
Ga0.496In0.430Sn0.074,5.273128333333338
Ga0.106In0.593Sn0.301,6.549628888888893
Ga0.039In0.591Sn0.370,6.65100194444445
Ga0.456In0.520Sn0.024,4.879725416666676
Ga0.041In0.665Sn0.294,6.6404855555555615
Ga0.191In0.447Sn0.362,6.63317305555556
Ga0.420In0.161Sn0.419,5.744528333333341
Ga0.472In0.180Sn0.348,5.694189444444453
Ga0.397In0.381Sn0.222,6.360398611111119
Ga0.165In0.765Sn0.070,5.210008194444447
Ga0.287In0.370Sn0.343,6.295701944444451
Ga0.425In0.248Sn0.327,6.004671666666676
Ga0.369In0.084Sn0.547,5.403918333333334
Ga0.445In0.493Sn0.062,5.333658055555562
Ga0.467In0.410Sn0.123,5.860490277777783
Ga0.249In0.303Sn0.448,6.3806127777777855
Ga0.232In0.421Sn0.347,6.652154722222227
Ga0.492In0.261Sn0.247,5.933582777777787
Ga0.311In0.259Sn0.430,6.07418750000001
Ga0.286In0.313Sn0.401,6.270748055555563
Ga0.253In0.427Sn0.320,6.662826944444451
Ga0.534In0.301Sn0.165,5.868318333333342
Ga0.515In0.319Sn0.166,5.866406666666675
Ga0.137In0.554Sn0.309,6.6647433333333375
Ga0.049In0.813Sn0.138,5.376677222222226
Ga0.577In0.346Sn0.077,5.070309722222229
Ga0.011In0.751Sn0.238,6.161777499999999
Ga0.404In0.015Sn0.581,5.266311388888889
Ga0.124In0.441Sn0.435,6.574216111111114
Ga0.330In0.509Sn0.161,6.384457222222227
Ga0.432In0.263Sn0.305,6.100582222222233
Ga0.397In0.224Sn0.379,5.992130833333341
Ga0.078In0.434Sn0.488,6.410606111111113
Ga0.116In0.322Sn0.562,6.003867777777787
Ga0.525In0.432Sn0.043,4.985623888888897
Ga0.362In0.416Sn0.222,6.446257500000007
Ga0.361In0.548Sn0.091,5.774229722222227
Ga0.176In0.436Sn0.388,6.6796294444444495
Ga0.214In0.528Sn0.258,6.703882777777781
Ga0.298In0.112Sn0.590,5.585641944444451
Ga0.332In0.430Sn0.238,6.449080277777783
Ga0.339In0.342Sn0.319,6.264225833333343
Ga0.438In0.348Sn0.214,6.182951666666675
Ga0.296In0.393Sn0.311,6.4315147222222295
Ga0.210In0.637Sn0.153,6.25404666666667
Ga0.500In0.212Sn0.288,5.853283055555564
Ga0.141In0.421Sn0.438,6.5646422222222265
Ga0.350In0.272Sn0.378,6.141275277777785
Ga0.579In0.188Sn0.233,5.688018888888898
Ga0.211In0.405Sn0.384,6.648368055555563
Ga0.355In0.516Sn0.129,6.204833611111115
Ga0.625In0.219Sn0.156,5.583110555555566
Ga0.033In0.055Sn0.912,3.7758311111111094
Ga0.153In0.709Sn0.138,5.937700833333338
Ga0.266In0.266Sn0.468,6.1722438888888975
Ga0.324In0.276Sn0.400,6.183733611111119
Ga0.410In0.292Sn0.298,6.199986666666676
Ga0.146In0.100Sn0.754,4.901236388888893
Ga0.412In0.354Sn0.234,6.306858888888898
Ga0.435In0.445Sn0.120,5.912839722222228
Ga0.158In0.298Sn0.544,6.335658333333343
Ga0.345In0.326Sn0.329,6.267415555555565
Ga0.686In0.267Sn0.047,4.9142651388889025
Ga0.518In0.101Sn0.381,5.31118055555556
Ga0.335In0.353Sn0.312,6.361605000000011
Ga0.284In0.654Sn0.062,5.439214166666672
Ga0.323In0.374Sn0.303,6.424281944444453
Ga0.493In0.100Sn0.407,5.345324722222227
Ga0.539In0.042Sn0.419,5.058209722222223
Ga0.028In0.103Sn0.869,4.089674444444448
Ga0.304In0.518Sn0.178,6.432090833333339
Ga0.321In0.053Sn0.626,5.235646388888888
Ga0.260In0.330Sn0.410,6.365918333333341
Ga0.350In0.107Sn0.543,5.5718002777777835
Ga0.259In0.107Sn0.634,5.539898611111119
Ga0.284In0.338Sn0.378,6.201680277777786
Ga0.626In0.144Sn0.230,5.480091666666676
Ga0.417In0.403Sn0.180,6.202685000000008
Ga0.296In0.441Sn0.263,6.460830000000007
Ga0.255In0.297Sn0.448,6.3662238888888965
Ga0.475In0.411Sn0.114,5.736389166666673
Ga0.455In0.018Sn0.527,5.209328611111114
Ga0.285In0.180Sn0.535,5.918136111111122
Ga0.202In0.375Sn0.423,6.587549444444452
Ga0.257In0.207Sn0.536,6.117451944444455
Ga0.287In0.472Sn0.241,6.494995833333339
Ga0.380In0.286Sn0.334,6.155867500000007
Ga0.366In0.249Sn0.385,6.04082861111112
Ga0.361In0.490Sn0.149,6.387347222222227
Ga0.200In0.152Sn0.648,5.6943513888889035
Ga0.231In0.378Sn0.391,6.561993888888896
Ga0.478In0.005Sn0.517,5.048101111111113
Ga0.550In0.291Sn0.159,5.823249444444452
Ga0.413In0.248Sn0.339,5.94343972222223
Ga0.235In0.382Sn0.383,6.573173888888896
Ga0.560In0.427Sn0.013,4.565076111111119
Ga0.369In0.241Sn0.390,6.057646388888897
Ga0.179In0.020Sn0.801,4.860457222222223
Ga0.512In0.224Sn0.264,5.823865277777788
Ga0.742In0.244Sn0.014,4.971779305555571
Ga0.575In0.241Sn0.184,5.67221361111112
Ga0.453In0.082Sn0.465,5.288943333333336
Ga0.092In0.568Sn0.340,6.584453333333337
Ga0.335In0.376Sn0.289,6.411724166666675
Ga0.411In0.267Sn0.322,6.084876666666676
Ga0.232In0.750Sn0.018,4.980724305555561
Ga0.320In0.372Sn0.308,6.402993611111119
Ga0.056In0.112Sn0.832,4.2298644444444475
Ga0.158In0.679Sn0.163,6.165123333333336
Ga0.299In0.592Sn0.109,5.933653888888894
Ga0.320In0.060Sn0.620,5.2696033333333325
Ga0.207In0.418Sn0.375,6.66211194444445
Ga0.052In0.499Sn0.449,6.835198333333333
Ga0.291In0.352Sn0.357,6.234014444444453
Ga0.102In0.382Sn0.516,6.235107222222227
Ga0.211In0.263Sn0.526,6.329818333333343
Ga0.006In0.214Sn0.780,4.883771388888903
Ga0.389In0.262Sn0.349,6.009127500000009
Ga0.562In0.105Sn0.333,5.247972500000006
Ga0.527In0.310Sn0.163,5.856826666666675
Ga0.517In0.024Sn0.459,4.995888333333337
Ga0.721In0.115Sn0.164,5.579770277777789
Ga0.468In0.177Sn0.355,5.654285555555565
Ga0.146In0.356Sn0.498,6.427965000000007
Ga0.161In0.155Sn0.684,5.432660277777795
Ga0.425In0.548Sn0.027,4.973870138888897
Ga0.458In0.409Sn0.133,5.957116666666673
Ga0.109In0.427Sn0.464,6.434181944444448
Ga0.113In0.071Sn0.816,4.355543055555554
Ga0.237In0.439Sn0.324,6.724045833333339
Ga0.206In0.374Sn0.420,6.575674444444452
Ga0.212In0.307Sn0.481,6.382391666666674
Ga0.197In0.657Sn0.146,6.171845833333337
Ga0.062In0.388Sn0.550,6.239110555555559
Ga0.381In0.473Sn0.146,6.273120555555561
Ga0.477In0.513Sn0.010,4.72001222222223
Ga0.517In0.334Sn0.149,5.848742777777785
Ga0.118In0.430Sn0.452,6.5010816666666695
Ga0.017In0.044Sn0.939,3.6795341666666657
Ga0.248In0.265Sn0.487,6.265155833333342
Ga0.322In0.298Sn0.380,6.188684166666675
Ga0.438In0.116Sn0.446,5.422695277777786
Ga0.050In0.145Sn0.805,4.4593505555555675
Ga0.186In0.294Sn0.520,6.356664444444454
Ga0.459In0.487Sn0.054,5.155664444444452
Ga0.944In0.031Sn0.025,5.219408055555585
Ga0.403In0.247Sn0.350,5.940551944444453
Ga0.141In0.539Sn0.320,6.715854444444448
Ga0.479In0.521,4.578860555555562
Ga0.017In0.511Sn0.472,6.8872472222222205
Ga0.670In0.206Sn0.124,5.552830555555565
Ga0.140In0.345Sn0.515,6.288056666666676
Ga0.161In0.476Sn0.363,6.711626111111116
Ga0.346In0.350Sn0.304,6.398288333333342
Ga0.656In0.100Sn0.244,5.364571666666677
Ga0.090In0.352Sn0.558,6.1051513888888955
Ga0.407In0.498Sn0.095,5.754125277777783
Ga0.283In0.644Sn0.073,5.453886111111115
Ga0.203In0.477Sn0.320,6.761543055555562
Ga0.181In0.462Sn0.357,6.652833055555561
Ga0.292In0.536Sn0.172,6.326926944444451
Ga0.544In0.040Sn0.416,5.065140833333334
Ga0.266In0.457Sn0.277,6.5718630555555615
Ga0.342In0.417Sn0.241,6.460838055555562
Ga0.078In0.524Sn0.398,6.619812222222223
Ga0.703In0.233Sn0.064,5.104002777777791
Ga0.119In0.442Sn0.439,6.590980000000003
Ga0.203In0.417Sn0.380,6.6508763888888955
Ga0.118In0.487Sn0.395,6.717100555555557
Ga0.354In0.426Sn0.220,6.455935833333339
Ga0.488In0.282Sn0.230,6.045581111111119
Ga0.347In0.448Sn0.205,6.422696111111118
Ga0.389In0.186Sn0.425,5.866071666666674
Ga0.289In0.294Sn0.417,6.230748055555564
Ga0.323In0.160Sn0.517,5.728200277777787
Ga0.233In0.273Sn0.494,6.339150277777784
Ga0.267In0.332Sn0.401,6.360796666666675
Ga0.567In0.163Sn0.270,5.547184722222232
Ga0.173In0.222Sn0.605,6.032817222222236
Ga0.484In0.240Sn0.276,5.953067222222231
Ga0.021In0.763Sn0.216,6.031087222222222
Ga0.612In0.076Sn0.312,5.211833888888894
Ga0.179In0.427Sn0.394,6.6695813888888935
Ga0.667In0.061Sn0.272,5.237327500000008
Ga0.755In0.229Sn0.016,5.062357361111126
Ga0.460In0.196Sn0.344,5.793266944444453
Ga0.409In0.151Sn0.440,5.680799444444452
Ga0.556In0.230Sn0.214,5.760880833333341
Ga0.331In0.265Sn0.404,6.150987500000008
Ga0.405In0.393Sn0.202,6.356955277777786
Ga0.190In0.304Sn0.506,6.378776944444453
Ga0.402In0.112Sn0.486,5.434293888888894
Ga0.287In0.299Sn0.414,6.235070277777785
Ga0.247In0.447Sn0.306,6.751850833333339
Ga0.375In0.447Sn0.178,6.210975555555562
Ga0.278In0.585Sn0.137,6.204578888888894
Ga0.193In0.469Sn0.338,6.715490277777783
Ga0.191In0.238Sn0.571,6.187026944444455
Ga0.569In0.328Sn0.103,5.3593013888888965
Ga0.024In0.148Sn0.828,4.450067500000012
Ga0.053In0.369Sn0.578,6.031286388888896
Ga0.560In0.049Sn0.391,5.016460555555556
Ga0.678In0.298Sn0.024,4.7150426388889
Ga0.354In0.270Sn0.376,6.137553055555563
Ga0.375In0.174Sn0.451,5.777722777777787
Ga0.150In0.373Sn0.477,6.419398055555562
Ga0.505In0.020Sn0.475,5.02433416666667
Ga0.299In0.529Sn0.172,6.339440833333338
Ga0.541In0.391Sn0.068,5.208943333333338
Ga0.260In0.422Sn0.318,6.617076944444451
Ga0.403In0.458Sn0.139,6.1159277777777845
Ga0.145In0.744Sn0.111,5.528968611111113
Ga0.314In0.329Sn0.357,6.142765833333343
Ga0.473In0.323Sn0.204,6.083216388888897
Ga0.308In0.156Sn0.536,5.763513333333345
Ga0.162In0.078Sn0.760,5.0021813888888875
Ga0.423In0.079Sn0.498,5.369577222222223
Ga0.661In0.007Sn0.332,5.00178583333334
Ga0.428In0.476Sn0.096,5.754413888888894
Ga0.388In0.159Sn0.453,5.691495000000009
Ga0.456In0.381Sn0.163,6.072861388888897
Ga0.563In0.271Sn0.166,5.708350277777786
Ga0.515In0.466Sn0.019,4.73175472222223
Ga0.053In0.271Sn0.676,5.355893888888903
Ga0.173In0.432Sn0.395,6.683543333333337
Ga0.251In0.500Sn0.249,6.8028227777777825
Ga0.317In0.230Sn0.453,5.93231083333334
Ga0.126In0.404Sn0.470,6.478798333333337
Ga0.456In0.368Sn0.176,6.061998055555564
Ga0.465In0.377Sn0.158,6.025392500000007
Ga0.221In0.460Sn0.319,6.725309166666673
Ga0.614In0.301Sn0.085,5.152582777777785
Ga0.126In0.399Sn0.475,6.454203888888893
Ga0.191In0.554Sn0.255,6.631557777777782
Ga0.484In0.050Sn0.466,5.073723055555555
Ga0.375In0.396Sn0.229,6.430797500000007
Ga0.484In0.292Sn0.224,6.064487777777786
Ga0.251In0.567Sn0.182,6.530762222222228
Ga0.645In0.217Sn0.138,5.593650555555565
Ga0.291In0.060Sn0.649,5.2289997222222215
Ga0.068In0.501Sn0.431,6.740805833333335
Ga0.666In0.176Sn0.158,5.543713333333344
Ga0.385In0.276Sn0.339,6.106330833333341
Ga0.145In0.710Sn0.145,5.950546944444449
Ga0.443In0.210Sn0.347,5.822564166666674
Ga0.304In0.253Sn0.443,6.068231944444453
Ga0.215In0.324Sn0.461,6.419302222222231
Ga0.508In0.318Sn0.174,5.8671741666666755
Ga0.515In0.485,4.552076666666673
Ga0.161In0.514Sn0.325,6.866814444444445
Ga0.351In0.346Sn0.303,6.38359111111112
Ga0.194In0.431Sn0.375,6.687059166666672
Ga0.159In0.674Sn0.167,6.171623333333337
Ga0.536In0.271Sn0.193,5.910704444444453
Ga0.305In0.679Sn0.016,4.955720694444451
Ga0.283In0.381Sn0.336,6.365366944444451
Ga0.377In0.358Sn0.265,6.419201666666677
Ga0.454In0.442Sn0.104,5.730767500000005
Ga0.254In0.200Sn0.546,6.0950602777777885
Ga0.714In0.095Sn0.191,5.490169166666675
Ga0.615In0.341Sn0.044,4.844229305555565
Ga0.442In0.129Sn0.429,5.443146944444449
Ga0.086In0.599Sn0.315,6.591014444444449
Ga0.372In0.232Sn0.396,6.03819972222223
Ga0.068In0.864Sn0.068,4.649732777777782
Ga0.314In0.443Sn0.243,6.474198611111118
Ga0.047In0.311Sn0.642,5.638795000000012
Ga0.423In0.256Sn0.321,6.025357777777787
Ga0.348In0.293Sn0.359,6.192838611111119
Ga0.110In0.450Sn0.440,6.488660833333336
Ga0.203In0.433Sn0.364,6.6534597222222285
Ga0.251In0.486Sn0.263,6.7979436111111164
Ga0.420In0.297Sn0.283,6.252830555555564
Ga0.205In0.386Sn0.409,6.63247222222223
Ga0.075In0.575Sn0.350,6.535758888888894
Ga0.198In0.474Sn0.328,6.773384722222228
Ga0.344In0.256Sn0.400,6.1132180555555635
Ga0.291In0.525Sn0.184,6.410965833333338
Ga0.306In0.691Sn0.003,4.79931680555556
Ga0.015In0.629Sn0.356,6.633261111111117
Ga0.198In0.612Sn0.190,6.402469444444449
Ga0.691In0.173Sn0.136,5.532473055555567
Ga0.529In0.199Sn0.272,5.779095555555566
Ga0.301In0.411Sn0.288,6.457153055555562
Ga0.281In0.541Sn0.178,6.381662777777783
Ga0.226In0.300Sn0.474,6.4077561111111185
Ga0.393In0.200Sn0.407,6.023968055555564
Ga0.381In0.323Sn0.296,6.324470555555564
Ga0.030In0.190Sn0.780,4.8111494444444585
Ga0.306In0.388Sn0.306,6.508242500000008
Ga0.108In0.828Sn0.064,4.704540000000002
Ga0.622In0.148Sn0.230,5.52010000000001
Ga0.883In0.117,5.133917777777803
Ga0.118In0.259Sn0.623,5.705142222222236
Ga0.219In0.624Sn0.157,6.323502222222227
Ga0.644In0.191Sn0.165,5.614633055555566
Ga0.018In0.342Sn0.640,5.7668925000000115
Ga0.440In0.211Sn0.349,5.822564166666674
Ga0.508In0.210Sn0.282,5.8348352777777865
Ga0.004In0.509Sn0.487,6.981591111111111
Ga0.034In0.171Sn0.795,4.619065833333348
Ga0.046In0.245Sn0.709,5.14886805555557
Ga0.137In0.432Sn0.431,6.608900000000005
Ga0.001In0.878Sn0.121,5.100263611111114
Ga0.165In0.698Sn0.137,5.931340000000004
Ga0.300In0.196Sn0.504,5.874483333333343
Ga0.332In0.568Sn0.100,5.859263611111117
Ga0.360In0.226Sn0.414,6.046052500000007
Ga0.495In0.390Sn0.115,5.730004166666673
Ga0.424In0.438Sn0.138,6.13593833333334
Ga0.654In0.207Sn0.139,5.6156747222222325
Ga0.483In0.413Sn0.104,5.616500277777782
Ga0.435In0.487Sn0.078,5.527675833333339
Ga0.179In0.363Sn0.458,6.508287222222231
Ga0.173In0.473Sn0.354,6.703747777777783
Ga0.152In0.490Sn0.358,6.749160555555559
Ga0.084In0.484Sn0.432,6.67037027777778
Ga0.158In0.193Sn0.649,5.818774166666683
Ga0.074In0.442Sn0.484,6.464138888888891
Ga0.579In0.170Sn0.251,5.525897222222232
Ga0.350In0.409Sn0.241,6.490949166666675
Ga0.366In0.272Sn0.362,6.101541388888897
Ga0.473In0.308Sn0.219,6.0703950000000075
Ga0.699In0.075Sn0.226,5.449908888888898
Ga0.377In0.254Sn0.369,6.021447500000009
Ga0.153In0.377Sn0.470,6.496828611111118
Ga0.543In0.223Sn0.234,5.82916361111112
Ga0.449In0.419Sn0.132,5.993994166666671
Ga0.414In0.481Sn0.105,5.842665000000005
Ga0.465In0.430Sn0.105,5.710601388888893
